station_name X Y Z dish_dia el_low el_high SEFD altitude
A0515 -2038935.7848449026 -4482745.581029902 4042329.9394933935 5.0 15.0 85.0 110.0 5000.0
A0516 -2038591.6035408769 -4482564.197725658 4042704.604003466 5.0 15.0 85.0 110.0 5000.0
A0517 -2034241.101508534 -4484034.978150838 4043270.480322654 5.0 15.0 85.0 110.0 5000.0
A0518 -2038699.8688143252 -4486967.611498506 4037751.476400883 5.0 15.0 85.0 110.0 5000.0
A0519 -2039376.5642025585 -4486306.795105984 4038144.2411136073 5.0 15.0 85.0 110.0 5000.0
A0520 -2037209.7472676656 -4482308.483031628 4043685.613603625 5.0 15.0 85.0 110.0 5000.0
A0521 -2037526.8531389625 -4487574.961520671 4037667.3038205956 5.0 15.0 85.0 110.0 5000.0
A0522 -2039718.7466827314 -4485779.974483127 4038557.337923218 5.0 15.0 85.0 110.0 5000.0
A0523 -2037102.3953110059 -4482314.419082885 4043733.341453208 5.0 15.0 85.0 110.0 5000.0
A0524 -2039454.653886366 -4483153.315890384 4041615.3597691352 5.0 15.0 85.0 110.0 5000.0
A0525 -2039547.627623367 -4486104.713812733 4038282.8064977503 5.0 15.0 85.0 110.0 5000.0
A0526 -2033813.447854508 -4485108.792026058 4042287.4644151777 5.0 15.0 85.0 110.0 5000.0
A0527 -2037406.2646034022 -4482285.789116282 4043611.931373982 5.0 15.0 85.0 110.0 5000.0
A0528 -2034430.6597235384 -4483703.839845829 4043540.5141417803 5.0 15.0 85.0 110.0 5000.0
A0529 -2039199.9646265695 -4482882.596850264 4042043.9421680807 5.0 15.0 85.0 110.0 5000.0
A0530 -2038033.444116768 -4487400.119144749 4037606.132156164 5.0 15.0 85.0 110.0 5000.0
A0531 -2034232.9970932724 -4486779.693278599 4040222.2091181194 5.0 15.0 85.0 110.0 5000.0
A0532 -2035623.2577489435 -4487669.648426415 4038521.98135484 5.0 15.0 85.0 110.0 5000.0
A0533 -2034780.417131039 -4487306.141726003 4039353.0579383145 5.0 15.0 85.0 110.0 5000.0
A0534 -2034494.4605408323 -4483590.153191069 4043635.2494327365 5.0 15.0 85.0 110.0 5000.0
A0535 -2039847.3362050531 -4485610.926929455 4038680.814892019 5.0 15.0 85.0 110.0 5000.0
A0536 -2039893.255566033 -4483756.417187459 4040728.222672065 5.0 15.0 85.0 110.0 5000.0
A0537 -2038661.2368622366 -4482511.208624876 4042728.045621468 5.0 15.0 85.0 110.0 5000.0
A0538 -2033748.6285777616 -4485920.685251521 4041422.122255584 5.0 15.0 85.0 110.0 5000.0
A0539 -2034546.4063957238 -4483504.741651242 4043705.5307395076 5.0 15.0 85.0 110.0 5000.0
A0540 -2033735.8958414989 -4485484.013043931 4041911.7725225897 5.0 15.0 85.0 110.0 5000.0
A0541 -2034986.2599311916 -4487499.125018983 4039035.124002347 5.0 15.0 85.0 110.0 5000.0
A0542 -2039431.948936988 -4483016.439771749 4041780.0342854084 5.0 15.0 85.0 110.0 5000.0
A0543 -2035289.0525943062 -4487609.332401021 4038758.2684131693 5.0 15.0 85.0 110.0 5000.0
A0544 -2033938.6727443682 -4486406.301870549 4040788.826034978 5.0 15.0 85.0 110.0 5000.0
A0545 -2036913.0263099668 -4482242.283171038 4043908.5670960117 5.0 15.0 85.0 110.0 5000.0
A0546 -2034870.1260922453 -4483140.719440499 4043945.7503370596 5.0 15.0 85.0 110.0 5000.0
A0547 -2040125.5014226933 -4484562.899662839 4039708.766832229 5.0 15.0 85.0 110.0 5000.0
A0548 -2034242.3381223131 -4486945.69420833 4040029.298976602 5.0 15.0 85.0 110.0 5000.0
A0549 -2037310.8410229888 -4487745.3884066865 4037587.581247663 5.0 15.0 85.0 110.0 5000.0
A0550 -2033954.261239999 -4484282.517165229 4043138.4512085966 5.0 15.0 85.0 110.0 5000.0
A0551 -2033725.505862999 -4484957.422474005 4042501.931997879 5.0 15.0 85.0 110.0 5000.0
A0552 -2038844.8495348142 -4482509.306552952 4042637.9344897475 5.0 15.0 85.0 110.0 5000.0
A0553 -2040120.2352924075 -4485002.838576033 4039220.526285062 5.0 15.0 85.0 110.0 5000.0
A0554 -2038688.8823202997 -4487140.626441543 4037564.4300159635 5.0 15.0 85.0 110.0 5000.0
A0555 -2035456.8432022526 -4487732.123703449 4038536.6189072547 5.0 15.0 85.0 110.0 5000.0
A0556 -2039157.0594316171 -4482690.59941083 4042279.6599989072 5.0 15.0 85.0 110.0 5000.0
A0557 -2035321.2702493323 -4487692.749990732 4038648.85797327 5.0 15.0 85.0 110.0 5000.0
A0558 -2039929.4664756944 -4483579.792083729 4040904.516885945 5.0 15.0 85.0 110.0 5000.0
A0559 -2034182.5064471758 -4483837.661270047 4043518.225241519 5.0 15.0 85.0 110.0 5000.0
A0560 -2039989.2657098551 -4485545.719094944 4038681.797641857 5.0 15.0 85.0 110.0 5000.0
A0561 -2039402.2995721234 -4486518.345802883 4037896.1452005417 5.0 15.0 85.0 110.0 5000.0
A0562 -2037514.4784175223 -4487727.065524743 4037505.113744981 5.0 15.0 85.0 110.0 5000.0
A0563 -2038188.5600498437 -4482246.219120795 4043261.4601732963 5.0 15.0 85.0 110.0 5000.0
A0564 -2040089.2331363382 -4485301.082118554 4038903.2466727304 5.0 15.0 85.0 110.0 5000.0
A0565 -2039066.7121308888 -4486884.088412855 4037659.5437305067 5.0 15.0 85.0 110.0 5000.0
A0566 -2033619.7171181154 -4485898.689343898 4041511.5850057956 5.0 15.0 85.0 110.0 5000.0
A0567 -2033624.8989765444 -4485220.975589371 4042260.2416649824 5.0 15.0 85.0 110.0 5000.0
A0568 -2038037.894186558 -4482190.862327187 4043402.017005391 5.0 15.0 85.0 110.0 5000.0
A0569 -2033925.9068027867 -4486644.871689887 4040528.5167674413 5.0 15.0 85.0 110.0 5000.0
A0570 -2036113.007193505 -4482345.842544667 4044201.384212877 5.0 15.0 85.0 110.0 5000.0
A0571 -2034734.3758245085 -4487470.080831113 4039193.939177528 5.0 15.0 85.0 110.0 5000.0
A0572 -2039621.1823491699 -4483026.131064079 4041672.44903229 5.0 15.0 85.0 110.0 5000.0
A0573 -2036072.323658518 -4487907.07478501 4038031.808154239 5.0 15.0 85.0 110.0 5000.0
A0574 -2039293.8734036535 -4486694.29736797 4037755.704134325 5.0 15.0 85.0 110.0 5000.0
A0575 -2034871.581283645 -4487556.495472973 4039029.1857681395 5.0 15.0 85.0 110.0 5000.0
A0576 -2037218.6952320258 -4482121.258240496 4043888.979276607 5.0 15.0 85.0 110.0 5000.0
A0577 -2039770.8427532632 -4486089.018131549 4038187.7928517372 5.0 15.0 85.0 110.0 5000.0
A0578 -2035435.9308624438 -4482634.897113762 4044219.8733738954 5.0 15.0 85.0 110.0 5000.0
A0579 -2033659.7869708545 -4484850.247149794 4042656.739234347 5.0 15.0 85.0 110.0 5000.0
A0580 -2035519.3835698909 -4482587.1446116455 4044230.726881149 5.0 15.0 85.0 110.0 5000.0
A0581 -2036350.1835254268 -4487937.779845308 4037858.0948547963 5.0 15.0 85.0 110.0 5000.0
A0582 -2036659.9715103342 -4487936.744266465 4037703.573790124 5.0 15.0 85.0 110.0 5000.0
A0583 -2039980.33771462 -4485738.370272177 4038471.847734708 5.0 15.0 85.0 110.0 5000.0
A0584 -2033886.294709758 -4486652.177940664 4040540.703085662 5.0 15.0 85.0 110.0 5000.0
A0585 -2034994.8213531415 -4482997.376229454 4044041.266943974 5.0 15.0 85.0 110.0 5000.0
A0586 -2040227.1671402701 -4484270.890466382 4039981.203894665 5.0 15.0 85.0 110.0 5000.0
A0587 -2035085.886499069 -4482922.108467388 4044078.626221142 5.0 15.0 85.0 110.0 5000.0
A0588 -2036152.1168039592 -4487948.24038679 4037946.0791606545 5.0 15.0 85.0 110.0 5000.0
A0589 -2038238.4391604767 -4487509.616569004 4037381.3371260576 5.0 15.0 85.0 110.0 5000.0
A0590 -2039146.020582385 -4486893.728625688 4037608.9582611546 5.0 15.0 85.0 110.0 5000.0
A0591 -2038255.5327410814 -4487509.762849152 4037372.5723159523 5.0 15.0 85.0 110.0 5000.0
A0592 -2037050.6914214347 -4487917.824796147 4037526.9480619547 5.0 15.0 85.0 110.0 5000.0
A0593 -2036619.7463926463 -4482147.097282908 4044166.0034599104 5.0 15.0 85.0 110.0 5000.0
A0594 -2034039.2743172483 -4486946.370460046 4040133.1230254965 5.0 15.0 85.0 110.0 5000.0
A0595 -2034009.4056007583 -4486911.652977307 4040186.892379084 5.0 15.0 85.0 110.0 5000.0
A0596 -2034152.419382599 -4483680.7514710855 4043709.687605904 5.0 15.0 85.0 110.0 5000.0
A0597 -2036306.1484757583 -4487994.745414853 4037817.0835664286 5.0 15.0 85.0 110.0 5000.0
A0598 -2040289.8084459028 -4484250.828438205 4039970.959236892 5.0 15.0 85.0 110.0 5000.0
A0599 -2036569.2041134208 -4482130.463099227 4044210.5687403595 5.0 15.0 85.0 110.0 5000.0
A0600 -2039672.3532587984 -4482935.771602078 4041748.589417053 5.0 15.0 85.0 110.0 5000.0
A0601 -2033527.6547559062 -4485117.035775375 4042428.590598299 5.0 15.0 85.0 110.0 5000.0
A0602 -2036267.8596575896 -4488011.447071085 4037817.855284837 5.0 15.0 85.0 110.0 5000.0
A0603 -2033618.9762241931 -4484629.647559502 4042922.5891132182 5.0 15.0 85.0 110.0 5000.0
A0604 -2040231.5186166046 -4483865.538942633 4040435.632955066 5.0 15.0 85.0 110.0 5000.0
A0605 -2037694.595307588 -4487810.686636102 4037321.8725525425 5.0 15.0 85.0 110.0 5000.0
A0606 -2033774.2122557415 -4484234.743109216 4043285.2247865917 5.0 15.0 85.0 110.0 5000.0
A0607 -2038157.9530741456 -4482090.72196857 4043452.4697679523 5.0 15.0 85.0 110.0 5000.0
A0608 -2040227.2310804713 -4483835.840074646 4040472.032976899 5.0 15.0 85.0 110.0 5000.0
A0609 -2037517.7850270986 -4487871.3586694095 4037343.5066614863 5.0 15.0 85.0 110.0 5000.0
A0610 -2039221.4846989429 -4486917.765949896 4037544.200048984 5.0 15.0 85.0 110.0 5000.0
A0611 -2038939.414541877 -4482353.732749484 4042762.5517950673 5.0 15.0 85.0 110.0 5000.0
A0612 -2040104.5114670205 -4483498.046545828 4040906.8935974804 5.0 15.0 85.0 110.0 5000.0
A0613 -2035427.8987041302 -4487917.262939034 4038345.9448378235 5.0 15.0 85.0 110.0 5000.0
A0614 -2040470.7311029255 -4484792.145296263 4039277.3758124574 5.0 15.0 85.0 110.0 5000.0
A0615 -2034496.3618328506 -4483198.213935644 4044069.234217284 5.0 15.0 85.0 110.0 5000.0
A0616 -2034576.0885294448 -4487539.258729124 4039197.232079433 5.0 15.0 85.0 110.0 5000.0
A0617 -2039141.8386872064 -4482442.650601611 4042562.542372559 5.0 15.0 85.0 110.0 5000.0
A0618 -2033454.3453810837 -4485639.565835051 4041883.817535897 5.0 15.0 85.0 110.0 5000.0
A0619 -2040265.0149801888 -4483856.517863492 4040427.6772751785 5.0 15.0 85.0 110.0 5000.0
A0620 -2035274.9001653183 -4482590.927276485 4044348.7816814077 5.0 15.0 85.0 110.0 5000.0
A0621 -2037274.8445645457 -4487958.88048808 4037368.709668735 5.0 15.0 85.0 110.0 5000.0
A0622 -2040438.1393887284 -4484239.797433666 4039908.182426654 5.0 15.0 85.0 110.0 5000.0
A0623 -2034042.8081504568 -4487092.019511685 4039967.4299566727 5.0 15.0 85.0 110.0 5000.0
A0624 -2036177.9606657086 -4482170.938299009 4044364.306971628 5.0 15.0 85.0 110.0 5000.0
A0625 -2037254.6407155225 -4481970.4697515415 4044041.7124508074 5.0 15.0 85.0 110.0 5000.0
A0626 -2033764.5357478133 -4484133.940377845 4043403.6058390345 5.0 15.0 85.0 110.0 5000.0
A0627 -2034813.7774297213 -4482877.403584104 4044263.852978438 5.0 15.0 85.0 110.0 5000.0
A0628 -2040216.7274242477 -4483623.281823374 4040709.395981119 5.0 15.0 85.0 110.0 5000.0
A0629 -2033520.1378334467 -4484734.578273697 4042857.607121831 5.0 15.0 85.0 110.0 5000.0
A0630 -2038925.055541419 -4482275.486792187 4042857.8521964 5.0 15.0 85.0 110.0 5000.0
A0631 -2035346.6897193855 -4487953.915248684 4038346.2977752727 5.0 15.0 85.0 110.0 5000.0
A0632 -2040414.8809614682 -4484439.897777266 4039697.0599605786 5.0 15.0 85.0 110.0 5000.0
A0633 -2037429.8614723017 -4481944.102565352 4043982.9726555613 5.0 15.0 85.0 110.0 5000.0
A0634 -2035452.6031559196 -4482436.039995692 4044431.2919676704 5.0 15.0 85.0 110.0 5000.0
A0635 -2040426.5142288278 -4484634.5722314445 4039474.4248295613 5.0 15.0 85.0 110.0 5000.0
A0636 -2039586.8304791525 -4482680.834395507 4042072.3218897097 5.0 15.0 85.0 110.0 5000.0
A0637 -2036569.142900551 -4482020.698792294 4044334.2349913614 5.0 15.0 85.0 110.0 5000.0
A0638 -2040183.712584978 -4485746.732461705 4038359.5666058618 5.0 15.0 85.0 110.0 5000.0
A0639 -2033670.4876737625 -4484219.395688522 4043357.5157638188 5.0 15.0 85.0 110.0 5000.0
A0640 -2038216.9599297238 -4481999.43213925 4043523.431107745 5.0 15.0 85.0 110.0 5000.0
A0641 -2040027.4875149128 -4486081.6775739165 4038066.5955086867 5.0 15.0 85.0 110.0 5000.0
A0642 -2038423.9711899091 -4482039.349162789 4043375.8419671543 5.0 15.0 85.0 110.0 5000.0
A0643 -2040459.7121855642 -4484551.795773994 4039549.402044049 5.0 15.0 85.0 110.0 5000.0
A0644 -2034474.2460435939 -4483098.061294182 4044190.5674369377 5.0 15.0 85.0 110.0 5000.0
A0645 -2036012.1445348023 -4482156.074962434 4044461.261460369 5.0 15.0 85.0 110.0 5000.0
A0646 -2039610.5260201169 -4482663.452367 4042079.906944113 5.0 15.0 85.0 110.0 5000.0
A0647 -2035725.0465907548 -4488090.38403919 4038003.353471129 5.0 15.0 85.0 110.0 5000.0
A0648 -2040221.0099604062 -4483450.785238249 4040898.250155053 5.0 15.0 85.0 110.0 5000.0
A0649 -2040041.1831760553 -4483136.258773953 4041340.314886788 5.0 15.0 85.0 110.0 5000.0
A0650 -2033357.8824677719 -4485930.43015884 4041608.7109170165 5.0 15.0 85.0 110.0 5000.0
A0651 -2033559.150578542 -4484397.425587743 4043215.704721385 5.0 15.0 85.0 110.0 5000.0
A0652 -2035283.8246155793 -4487995.886171257 4038331.5812311615 5.0 15.0 85.0 110.0 5000.0
A0653 -2036378.490150696 -4482022.366988484 4044427.7413071194 5.0 15.0 85.0 110.0 5000.0
A0654 -2034822.2478225806 -4487830.77844904 4038747.8638972314 5.0 15.0 85.0 110.0 5000.0
A0655 -2038665.2033349802 -4487500.362570176 4037177.287848091 5.0 15.0 85.0 110.0 5000.0
A0656 -2036381.7351440554 -4488169.63588722 4037584.4814805514 5.0 15.0 85.0 110.0 5000.0
A0657 -2040340.6573685948 -4485477.951222148 4038579.5537650906 5.0 15.0 85.0 110.0 5000.0
A0658 -2038573.197660387 -4482044.0994366035 4043294.8225103095 5.0 15.0 85.0 110.0 5000.0
A0659 -2033628.3291239059 -4486378.509402055 4040976.4921227014 5.0 15.0 85.0 110.0 5000.0
A0660 -2033347.55388613 -4486055.534491642 4041475.3107375563 5.0 15.0 85.0 110.0 5000.0
A0661 -2040409.6965179164 -4483878.943904433 4040324.991266167 5.0 15.0 85.0 110.0 5000.0
A0662 -2035524.065253293 -4488090.73238833 4038104.2124303137 5.0 15.0 85.0 110.0 5000.0
A0663 -2033602.873998103 -4486407.000906911 4040957.911147545 5.0 15.0 85.0 110.0 5000.0
A0664 -2040416.8975679455 -4483882.255079834 4040317.4788798927 5.0 15.0 85.0 110.0 5000.0
A0665 -2040472.8710322166 -4485031.138252566 4039009.290800922 5.0 15.0 85.0 110.0 5000.0
A0666 -2033314.4478919972 -4485782.671671299 4041796.8036319264 5.0 15.0 85.0 110.0 5000.0
A0667 -2036189.4430356594 -4488195.2059499975 4037652.9883259847 5.0 15.0 85.0 110.0 5000.0
A0668 -2033421.2141465754 -4484636.020998894 4043019.7526060636 5.0 15.0 85.0 110.0 5000.0
A0669 -2036739.2693172852 -4488187.54339904 4037384.959564376 5.0 15.0 85.0 110.0 5000.0
A0670 -2033538.395629742 -4486641.98218882 4040729.454649559 5.0 15.0 85.0 110.0 5000.0
A0671 -2039423.147254809 -4482405.341306297 4042462.675896276 5.0 15.0 85.0 110.0 5000.0
A0672 -2037514.6184545746 -4481825.841708767 4044070.827795063 5.0 15.0 85.0 110.0 5000.0
A0673 -2039313.2621822555 -4487091.395915642 4037305.266271277 5.0 15.0 85.0 110.0 5000.0
A0674 -2035943.5205756025 -4482088.760602872 4044569.732201883 5.0 15.0 85.0 110.0 5000.0
A0675 -2033549.7108466662 -4484227.806366247 4043409.9739099857 5.0 15.0 85.0 110.0 5000.0
A0676 -2034514.6346967486 -4487742.477635241 4039001.5909064715 5.0 15.0 85.0 110.0 5000.0
A0677 -2033800.0196695412 -4487124.891603358 4040055.2606113716 5.0 15.0 85.0 110.0 5000.0
A0678 -2034733.5812508347 -4487872.7032893775 4038746.067988672 5.0 15.0 85.0 110.0 5000.0
A0679 -2040046.0804250122 -4486258.709725482 4037861.52905064 5.0 15.0 85.0 110.0 5000.0
A0680 -2040559.2865388265 -4484876.414630321 4039138.8499446996 5.0 15.0 85.0 110.0 5000.0
A0681 -2039681.6533825784 -4482569.820812275 4042150.2832689346 5.0 15.0 85.0 110.0 5000.0
A0682 -2037363.2193914542 -4488125.167602046 4037140.9301593187 5.0 15.0 85.0 110.0 5000.0
A0683 -2033477.9043416143 -4486624.932073638 4040779.119074765 5.0 15.0 85.0 110.0 5000.0
A0684 -2033212.716773812 -4485678.416207823 4041964.9508750713 5.0 15.0 85.0 110.0 5000.0
A0685 -2040594.7830276424 -4484483.632603319 4039558.4257612787 5.0 15.0 85.0 110.0 5000.0
A0686 -2036242.1050254595 -4488256.884168389 4037558.192032747 5.0 15.0 85.0 110.0 5000.0
A0687 -2038120.7340706247 -4481836.114920628 4043751.4194668233 5.0 15.0 85.0 110.0 5000.0
A0688 -2037673.5864203211 -4488058.95733621 4037056.9948518197 5.0 15.0 85.0 110.0 5000.0
A0689 -2033615.7084504936 -4486926.360156449 4040371.813138498 5.0 15.0 85.0 110.0 5000.0
A0690 -2034450.9207211132 -4487748.036910498 4039027.3612007992 5.0 15.0 85.0 110.0 5000.0
A0691 -2038453.9457138272 -4481902.528568334 4043511.4616870536 5.0 15.0 85.0 110.0 5000.0
A0692 -2040604.1091536775 -4484777.103481162 4039227.4408510495 5.0 15.0 85.0 110.0 5000.0
A0693 -2036410.5622573067 -4488286.869752801 4037440.0483501805 5.0 15.0 85.0 110.0 5000.0
A0694 -2039275.3674805341 -4487206.181033474 4037197.0337218787 5.0 15.0 85.0 110.0 5000.0
A0695 -2033206.7510271128 -4485914.77946373 4041704.743087655 5.0 15.0 85.0 110.0 5000.0
A0696 -2034055.5595107547 -4487485.311875252 4039520.9988197996 5.0 15.0 85.0 110.0 5000.0
A0697 -2040532.646362072 -4485162.997959299 4038832.763273351 5.0 15.0 85.0 110.0 5000.0
A0698 -2035542.15188667 -4488217.690821444 4037953.9593322384 5.0 15.0 85.0 110.0 5000.0
A0699 -2033174.1943502713 -4485424.682603816 4042268.2623111173 5.0 15.0 85.0 110.0 5000.0
A0700 -2039688.054310152 -4486832.239540135 4037404.0922993873 5.0 15.0 85.0 110.0 5000.0
A0701 -2037217.8610447904 -4481750.136279488 4044302.66232186 5.0 15.0 85.0 110.0 5000.0
A0702 -2034181.4435712437 -4487602.127912704 4039327.74872202 5.0 15.0 85.0 110.0 5000.0
A0703 -2033660.8654654652 -4487072.847308657 4040183.800725426 5.0 15.0 85.0 110.0 5000.0
A0704 -2034149.636459196 -4483188.113525782 4044255.6202221047 5.0 15.0 85.0 110.0 5000.0
A0705 -2038253.6361830246 -4481810.520589907 4043713.057644523 5.0 15.0 85.0 110.0 5000.0
A0706 -2036653.6011842873 -4488300.648834811 4037302.44288413 5.0 15.0 85.0 110.0 5000.0
A0707 -2033300.7466182543 -4484599.236298342 4043124.926691153 5.0 15.0 85.0 110.0 5000.0
A0708 -2036028.253512442 -4488307.126034968 4037609.7734038206 5.0 15.0 85.0 110.0 5000.0
A0709 -2037586.0735568064 -4488143.84357048 4037006.8107130593 5.0 15.0 85.0 110.0 5000.0
A0710 -2033184.6288622492 -4485056.728419239 4042675.5822161376 5.0 15.0 85.0 110.0 5000.0
A0711 -2035042.4630141433 -4482430.511792408 4044646.1026013484 5.0 15.0 85.0 110.0 5000.0
A0712 -2040430.954125405 -4483405.321753085 4040841.1454206253 5.0 15.0 85.0 110.0 5000.0
A0713 -2035867.25486541 -4482018.482788891 4044686.670224068 5.0 15.0 85.0 110.0 5000.0
A0714 -2038692.6566003156 -4481908.657998306 4043385.1683656415 5.0 15.0 85.0 110.0 5000.0
A0715 -2036968.158283915 -4481742.334691475 4044436.179847905 5.0 15.0 85.0 110.0 5000.0
A0716 -2034029.435055835 -4487523.6851188755 4039491.2419281877 5.0 15.0 85.0 110.0 5000.0
A0717 -2034379.6748981448 -4482920.152392991 4044436.9463422927 5.0 15.0 85.0 110.0 5000.0
A0718 -2037116.0845971466 -4481713.919872174 4044393.4492568783 5.0 15.0 85.0 110.0 5000.0
A0719 -2035213.5586174573 -4482306.54357688 4044697.6441622814 5.0 15.0 85.0 110.0 5000.0
A0720 -2033196.2473473295 -4484870.835474802 4042878.28366683 5.0 15.0 85.0 110.0 5000.0
A0721 -2033123.887477646 -4485397.146615554 4042325.8260916867 5.0 15.0 85.0 110.0 5000.0
A0722 -2035154.919683929 -4482338.892015746 4044691.260780533 5.0 15.0 85.0 110.0 5000.0
A0723 -2040469.0255103924 -4485605.823890176 4038372.546987717 5.0 15.0 85.0 110.0 5000.0
A0724 -2037117.0643375611 -4488285.103312865 4037087.116100613 5.0 15.0 85.0 110.0 5000.0
A0725 -2033118.9857544822 -4485832.78807451 4041841.572897862 5.0 15.0 85.0 110.0 5000.0
A0726 -2038426.317195417 -4481788.586275169 4043650.743232616 5.0 15.0 85.0 110.0 5000.0
A0727 -2035396.7212692327 -4482179.536060951 4044746.2790869502 5.0 15.0 85.0 110.0 5000.0
A0728 -2036447.333094533 -4488370.751110746 4037328.367731894 5.0 15.0 85.0 110.0 5000.0
A0729 -2040695.78564269 -4484974.753983167 4038959.530987971 5.0 15.0 85.0 110.0 5000.0
A0730 -2038623.3361563194 -4487763.018362903 4036907.745922937 5.0 15.0 85.0 110.0 5000.0
A0731 -2033763.737629558 -4487332.964915101 4039839.5129761416 5.0 15.0 85.0 110.0 5000.0
A0732 -2033866.0860758398 -4483407.4769674605 4044157.515234575 5.0 15.0 85.0 110.0 5000.0
A0733 -2035787.0358454557 -4481991.653458163 4044757.540128441 5.0 15.0 85.0 110.0 5000.0
A0734 -2035177.3127201444 -4488218.288840261 4038137.9599885163 5.0 15.0 85.0 110.0 5000.0
A0735 -2034389.946953751 -4482843.087918702 4044517.733651091 5.0 15.0 85.0 110.0 5000.0
A0736 -2034706.4266793681 -4482586.175596304 4044643.48089414 5.0 15.0 85.0 110.0 5000.0
A0737 -2039348.8699262918 -4482117.644322188 4042819.908444809 5.0 15.0 85.0 110.0 5000.0
A0738 -2037813.686242816 -4481655.505288028 4044108.654174948 5.0 15.0 85.0 110.0 5000.0
A0739 -2036591.014955676 -4481725.51201537 4044646.0224731416 5.0 15.0 85.0 110.0 5000.0
A0740 -2039160.0388120634 -4481984.246791728 4043063.2281141127 5.0 15.0 85.0 110.0 5000.0
A0741 -2033800.556547875 -4487430.1818497 4039713.768993427 5.0 15.0 85.0 110.0 5000.0
A0742 -2034599.189615761 -4482635.80635318 4044642.7870417763 5.0 15.0 85.0 110.0 5000.0
A0743 -2034870.1863482443 -4482437.771477202 4044725.8783307057 5.0 15.0 85.0 110.0 5000.0
A0744 -2036551.4125392002 -4488411.817174938 4037230.8784967945 5.0 15.0 85.0 110.0 5000.0
A0745 -2039262.0317750697 -4482045.959936469 4042943.901241387 5.0 15.0 85.0 110.0 5000.0
A0746 -2033609.5567392018 -4487283.774085053 4039973.900523109 5.0 15.0 85.0 110.0 5000.0
A0747 -2040717.401527819 -4483894.324971272 4040155.378050746 5.0 15.0 85.0 110.0 5000.0
A0748 -2040564.678320853 -4483505.011923123 4040663.76670323 5.0 15.0 85.0 110.0 5000.0
A0749 -2039601.2742221875 -4482244.02064448 4042551.569457247 5.0 15.0 85.0 110.0 5000.0
A0750 -2040590.0684601376 -4485607.605773039 4038309.3527470245 5.0 15.0 85.0 110.0 5000.0
A0751 -2033151.4215625825 -4486492.308111379 4041092.641739905 5.0 15.0 85.0 110.0 5000.0
A0752 -2038935.5982062768 -4487645.717664458 4036880.3742391523 5.0 15.0 85.0 110.0 5000.0
A0753 -2037556.530276282 -4488274.679054045 4036876.526708991 5.0 15.0 85.0 110.0 5000.0
A0754 -2037690.9896223727 -4488239.299828101 4036848.5689322385 5.0 15.0 85.0 110.0 5000.0
A0755 -2035123.5738693925 -4488271.684439257 4038105.5988724204 5.0 15.0 85.0 110.0 5000.0
A0756 -2034236.831925421 -4482900.52631417 4044531.54700513 5.0 15.0 85.0 110.0 5000.0
A0757 -2037457.0018644615 -4488306.667980641 4036891.459311991 5.0 15.0 85.0 110.0 5000.0
A0758 -2038381.4162150342 -4487975.767954889 4036793.428404511 5.0 15.0 85.0 110.0 5000.0
A0759 -2038046.339517228 -4481623.709785804 4044027.1976736365 5.0 15.0 85.0 110.0 5000.0
A0760 -2039592.8093880375 -4487141.626153614 4037108.7957185484 5.0 15.0 85.0 110.0 5000.0
A0761 -2039321.419882183 -4482026.632340778 4042935.4223120804 5.0 15.0 85.0 110.0 5000.0
A0762 -2038943.1794259583 -4487667.232955601 4036852.4984458736 5.0 15.0 85.0 110.0 5000.0
A0763 -2040595.681090506 -4483649.735204711 4040485.4834082364 5.0 15.0 85.0 110.0 5000.0
A0764 -2037784.5736199184 -4481581.598275036 4044204.578984153 5.0 15.0 85.0 110.0 5000.0
A0765 -2040622.3935683297 -4485669.039283742 4038224.9435473336 5.0 15.0 85.0 110.0 5000.0
A0766 -2033086.7031154905 -4484689.939587039 4043135.2676468794 5.0 15.0 85.0 110.0 5000.0
A0767 -2039028.6692285887 -4487632.790006041 4036847.483123563 5.0 15.0 85.0 110.0 5000.0
A0768 -2038748.283279432 -4481750.286089229 4043531.675938249 5.0 15.0 85.0 110.0 5000.0
A0769 -2033101.3647439077 -4486448.296942341 4041167.3946973863 5.0 15.0 85.0 110.0 5000.0
A0770 -2040827.5028185192 -4485144.709770605 4038703.740897479 5.0 15.0 85.0 110.0 5000.0
A0771 -2034882.6267303405 -4482343.793778122 4044823.8513908107 5.0 15.0 85.0 110.0 5000.0
A0772 -2033013.195705757 -4486128.326846876 4041567.2211928456 5.0 15.0 85.0 110.0 5000.0
A0773 -2036483.2519661086 -4481664.862408759 4044768.394030362 5.0 15.0 85.0 110.0 5000.0
A0774 -2038914.4517811749 -4487726.091673173 4036801.757397238 5.0 15.0 85.0 110.0 5000.0
A0775 -2033577.0043597056 -4483610.648018008 4044079.2287011365 5.0 15.0 85.0 110.0 5000.0
A0776 -2040769.7141553059 -4485359.433139824 4038494.107097081 5.0 15.0 85.0 110.0 5000.0
A0777 -2035237.7315182134 -4482102.747971689 4044912.4350561323 5.0 15.0 85.0 110.0 5000.0
A0778 -2040359.6883162367 -4486309.197574059 4037645.743103136 5.0 15.0 85.0 110.0 5000.0
A0779 -2036422.9546727536 -4488526.601074072 4037168.072749831 5.0 15.0 85.0 110.0 5000.0
A0780 -2033890.775370573 -4487696.460503261 4039369.4877823154 5.0 15.0 85.0 110.0 5000.0
A0781 -2037988.6762182978 -4481535.361385301 4044153.3132678997 5.0 15.0 85.0 110.0 5000.0
